,지점명,년,5월평균기온,5월합강수량(mm),5월합계일조시간,6월평균기온,6월합강수량(mm),6월합계일조시간,7월평균기온,7월합강수량(mm),7월합계일조시간,8월평균기온,8월합강수량(mm),8월합계일조시간,단위면적당 생산량
1753,의성,1996,16.8,39.5,237.2,21.1,295.0,119.8,24.2,105.0,210.3,25.2,87.5,185.9,498.0
1754,의성,1997,16.8,120.0,189.9,21.6,135.5,234.0,24.3,294.0,170.4,24.6,153.0,173.0,517.0
1755,의성,1998,17.5,70.0,208.4,19.8,186.5,127.0,23.7,221.5,86.0,23.9,444.0,101.5,456.0
1756,의성,1999,16.5,115.0,249.3,21.2,185.1,204.8,23.8,120.5,125.1,24.3,178.5,133.2,495.0
1757,의성,2000,17.3,56.0,229.6,22.0,150.5,175.8,25.4,179.6,152.9,24.9,242.0,,496.0
1758,의성,2001,17.4,12.0,368.7,21.5,187.0,337.5,25.0,45.0,287.3,24.2,49.5,214.0,512.0
1759,의성,2002,15.8,127.5,210.9,20.3,36.0,232.9,24.2,141.5,160.7,22.9,590.0,102.7,484.0
1760,의성,2003,15.7,175.0,197.9,20.1,171.0,144.7,21.6,446.0,90.3,23.3,324.5,99.2,401.0
1761,의성,2004,17.0,106.5,167.5,21.0,287.5,174.0,25.3,309.5,160.6,24.2,428.0,132.5,516.0
1762,의성,2005,16.7,41.5,238.5,22.5,115.5,189.0,24.6,183.5,127.6,24.2,285.5,115.9,514.0
1763,의성,2006,16.9,105.0,168.6,21.4,84.0,183.5,23.5,738.5,49.3,26.9,146.0,203.2,487.08274
1764,의성,2007,17.5,90.0,222.1,21.9,163.5,156.0,23.8,172.5,101.4,26.2,278.0,143.1,483.99051
1765,의성,2008,17.4,66.1,232.4,20.4,132.7,146.9,26.9,159.2,157.0,24.2,252.9,190.7,535.95104
1766,의성,2009,18.0,117.4,231.1,22.2,63.6,195.5,24.1,288.9,118.7,24.1,88.8,134.4,563.33443
1767,의성,2010,16.9,83.4,219.9,22.5,32.2,209.8,25.7,154.9,129.4,27.4,389.5,136.5,500.81072
1768,의성,2011,17.0,124.8,177.7,22.4,138.0,180.4,25.6,270.3,125.9,25.1,243.6,107.8,519.28903
1769,의성,2012,17.7,48.4,216.9,22.0,87.7,151.5,25.9,247.9,169.2,26.5,207.7,135.8,511.43473
1770,의성,2013,17.9,100.9,242.4,23.0,139.1,174.9,26.5,142.1,131.8,27.1,90.7,208.2,523.61263
1771,의성,2014,17.8,23.2,287.0,21.5,46.6,137.6,25.6,38.9,147.6,23.2,372.6,86.2,531.6389
1772,의성,2015,18.1,22.5,288.5,21.4,87.7,169.4,24.4,75.0,169.2,24.8,92.5,176.0,573.5132
1773,의성,2016,18.3,63.0,288.4,22.7,42.8,203.0,25.8,232.8,189.2,26.6,83.0,237.1,579.38022
1774,의성,2017,18.2,40.3,275.1,22.1,28.2,261.1,26.1,242.8,155.2,25.0,121.2,186.7,564.43466
1775,의성,2018,18.4,104.5,218.3,22.7,70.4,206.1,27.7,197.6,265.6,27.8,180.0,204.1,574.95945
1776,의성,2019,18.6,39.7,308.7,22.1,100.6,222.6,25.2,103.3,160.8,26.5,131.5,211.5,561.95015
1777,의성,2020,17.7,54.9,223.3,23.1,144.3,222.4,22.5,373.8,98.0,26.8,222.3,152.9,551.3246
1778,의성,2021,16.2,121.2,178.4,21.7,62.6,176.1,25.8,134.5,211.0,24.5,220.9,111.0,552.2932
1779,의성,2022,18.1,5.4,302.0,23.0,73.5,197.1,26.4,109.5,151.7,25.2,203.3,110.5,559.5096
1780,의성,2023,17.8,152.8,214.7,22.5,206.6,203.3,25.7,457.6,144.2,26.9,321.6,179.6,548.5929
1781,구미,1996,18.4,51.0,243.5,22.0,365.0,113.6,24.9,98.0,197.2,25.9,117.5,196.5,513.0
1782,구미,1997,18.3,109.0,212.4,23.0,128.0,244.6,25.4,314.5,194.0,25.5,171.5,165.8,515.0
1783,구미,1998,19.0,91.0,226.4,20.3,214.0,134.4,24.4,165.5,113.0,25.1,425.0,128.3,417.0
1784,구미,1999,18.2,125.5,289.6,22.5,145.0,236.9,24.0,115.0,151.1,24.8,184.5,135.1,470.0
1785,구미,2000,18.7,32.5,217.2,22.8,111.5,170.6,26.1,247.8,185.5,25.5,260.5,,488.0
1786,구미,2001,18.9,40.5,280.1,22.8,223.0,222.8,26.2,75.0,250.0,25.7,48.5,235.2,530.0
1787,구미,2002,17.6,121.5,213.8,22.1,42.5,243.2,25.3,161.0,173.1,24.1,604.5,106.3,494.0
1788,구미,2003,18.1,209.0,200.6,21.6,155.0,155.5,22.5,521.5,101.3,24.0,325.0,120.4,423.0
1789,구미,2004,18.6,58.5,195.2,22.5,244.0,186.7,26.4,236.5,197.7,25.1,408.5,154.2,510.0
1790,구미,2005,18.2,52.5,254.2,23.2,103.0,218.0,25.5,229.5,180.1,25.2,380.5,160.5,510.0
1791,구미,2006,18.1,113.5,193.8,22.6,70.0,214.7,23.2,651.0,77.8,27.0,114.5,205.5,501.6572
1792,구미,2007,18.5,75.5,231.2,22.1,140.5,151.5,23.6,211.0,117.7,25.9,336.5,142.8,493.54072
1793,구미,2008,18.7,76.6,226.3,21.0,161.4,135.2,27.2,105.5,150.4,24.8,203.1,189.6,573.179
1794,구미,2009,19.7,111.4,247.3,23.3,84.8,204.7,24.4,253.6,111.0,24.8,62.1,126.5,591.05573
1795,구미,2010,18.6,89.0,233.3,24.1,12.3,206.7,26.4,173.3,138.4,27.7,418.3,126.3,521.0863
1796,구미,2011,17.9,114.4,183.0,23.4,133.4,195.2,25.9,317.5,114.8,25.1,262.0,99.3,529.40066
1797,구미,2012,19.0,55.6,242.7,22.5,82.9,183.9,26.2,245.5,206.6,26.6,285.9,172.2,495.07802
1798,구미,2013,19.2,91.2,273.5,23.7,69.7,210.9,27.0,174.8,191.6,27.5,170.8,257.5,536.57574
1799,구미,2014,19.8,19.0,305.4,22.9,108.8,178.0,26.0,174.0,192.0,23.9,427.5,121.4,575.32687
1800,구미,2015,20.7,25.0,303.7,23.3,66.5,191.3,25.1,154.4,183.4,25.5,102.9,185.0,608.67546
1801,구미,2016,19.7,59.4,203.8,23.5,29.0,187.1,26.1,325.4,171.0,27.3,114.7,253.2,616.08825
1802,구미,2017,20.3,14.8,281.5,23.5,55.4,217.4,26.9,123.4,137.6,25.6,228.2,186.2,582.53313
1803,구미,2018,19.1,109.1,219.4,23.4,150.4,197.3,27.5,262.8,242.0,27.7,258.2,209.8,586.86477
1804,구미,2019,20.0,53.3,292.0,22.7,113.2,233.8,25.2,174.1,163.4,26.4,146.9,206.3,589.12597
1805,구미,2020,19.1,67.4,241.5,24.1,198.1,225.6,23.0,434.0,96.2,27.3,401.0,178.8,515.98689
1806,구미,2021,17.7,121.3,201.5,23.2,44.2,202.6,26.5,259.7,204.5,24.9,290.0,132.3,592.0167
1807,구미,2022,19.9,8.2,297.9,23.6,122.9,207.9,27.0,113.3,182.2,25.7,229.2,144.1,574.7361
1808,구미,2023,19.2,161.1,214.0,23.7,164.3,229.3,25.9,481.3,141.2,27.0,498.3,188.1,560.3221
1809,영천,1996,17.5,50.0,224.6,21.2,383.5,116.7,24.4,90.5,187.6,25.5,106.5,184.8,475.0
1810,영천,1997,17.7,103.5,198.7,22.1,183.0,223.6,24.5,385.0,167.0,24.9,232.5,166.8,499.0
1811,영천,1998,18.1,98.5,208.5,19.9,202.5,109.3,23.9,202.0,87.0,24.6,418.5,123.8,433.0
1812,영천,1999,17.4,141.0,276.0,21.4,183.5,193.3,22.9,165.0,95.1,23.7,334.5,133.3,441.0
1813,영천,2000,19.0,44.5,213.5,22.1,99.0,175.2,26.1,213.0,179.8,25.8,212.0,,466.0
1814,영천,2001,18.5,49.0,217.9,22.3,288.0,157.6,26.3,136.5,209.5,25.4,68.5,180.6,490.0
1815,영천,2002,16.6,110.0,232.0,21.3,22.5,256.1,25.0,176.0,192.7,24.0,551.0,147.7,429.0
1816,영천,2003,16.7,209.0,232.1,21.3,181.0,200.3,21.9,498.5,147.3,24.0,265.0,169.9,384.0
1817,영천,2004,18.1,74.0,228.8,21.7,229.0,230.9,26.3,159.5,230.6,24.8,260.0,200.0,462.0
1818,영천,2005,17.2,51.5,284.4,23.4,122.0,258.5,25.4,150.5,216.2,25.4,173.5,212.4,461.0
1819,영천,2006,17.2,156.0,220.9,21.8,48.0,244.8,23.3,642.0,124.3,27.0,183.5,252.0,455.84735
1820,영천,2007,17.8,76.5,269.3,21.5,120.0,216.6,23.6,185.0,175.5,26.5,258.5,202.3,442.29127
1821,영천,2008,17.6,89.5,222.7,19.6,160.7,128.0,26.6,172.9,169.4,24.2,156.2,192.9,494.38524
1822,영천,2009,18.3,132.5,229.0,21.9,111.7,186.8,23.0,350.1,101.6,23.5,59.0,141.0,491.01143
1823,영천,2010,17.1,125.2,224.5,22.2,31.5,207.7,25.2,221.2,136.0,27.2,212.2,166.4,489.6207
1824,영천,2011,16.8,169.1,172.8,22.6,139.9,178.3,25.3,296.9,125.1,24.8,134.3,109.9,506.37246
1825,영천,2012,17.9,41.6,215.2,21.5,86.4,147.6,26.0,239.5,165.9,26.3,371.4,145.7,490.56726
1826,영천,2013,18.2,75.8,232.9,22.2,61.5,162.5,26.9,293.8,151.0,27.0,116.9,224.0,503.21931
1827,영천,2014,18.6,45.7,276.2,21.3,44.0,123.5,25.3,104.4,150.0,23.4,480.5,89.7,480.06778
1828,영천,2015,19.3,31.6,279.2,21.5,96.1,161.1,24.5,182.5,155.0,25.6,142.5,170.0,510.976
1829,영천,2016,19.0,62.6,278.1,22.6,49.4,180.5,26.1,183.5,186.9,26.9,89.2,270.7,505.96892
1830,영천,2017,19.9,24.6,278.4,22.5,14.6,268.7,27.3,181.3,151.6,25.7,191.7,204.3,525.45637
1831,영천,2018,18.5,83.4,206.9,22.7,104.5,196.6,27.7,156.6,245.0,27.1,243.2,212.3,519.23772
1832,영천,2019,19.5,23.0,298.3,21.9,242.1,238.9,25.4,105.7,162.3,26.7,174.4,216.4,499.71644
1833,영천,2020,18.0,46.4,228.3,23.0,142.0,217.1,22.0,338.5,93.8,27.0,246.9,190.0,472.3442
1834,영천,2021,16.8,93.7,193.1,21.7,28.7,173.0,25.4,271.4,208.8,24.5,272.0,125.0,482.0234
1835,영천,2022,19.0,2.1,300.5,22.8,129.6,130.3,25.7,106.1,157.5,25.5,181.0,141.1,469.1937
1836,영천,2023,18.0,166.9,212.3,22.7,247.6,217.0,25.7,234.1,152.1,26.4,267.1,186.8,495.7885
1837,경주시,2011,16.5,134.4,180.3,22.1,188.0,175.3,25.0,237.7,142.4,24.7,115.7,115.4,523.49633
1838,경주시,2012,17.5,45.8,225.7,21.0,73.7,130.3,25.6,165.4,182.1,25.8,279.6,132.8,525.95814
1839,경주시,2013,17.8,77.2,241.9,21.8,57.9,148.6,27.2,144.5,190.9,27.5,108.2,235.0,532.33117
1840,경주시,2014,18.7,42.5,290.3,20.9,57.0,126.1,25.0,78.3,137.8,22.9,543.7,72.4,502.73572
1841,경주시,2015,19.1,41.6,174.4,21.2,77.7,154.4,24.0,224.7,153.2,25.4,171.6,172.3,546.52373
1842,경주시,2016,19.0,50.5,278.0,22.4,40.9,179.3,25.7,168.1,197.1,26.7,50.7,262.4,546.43223
1843,경주시,2017,19.7,31.1,280.2,22.2,25.6,276.3,27.5,125.3,160.9,25.5,119.4,187.3,529.37477
1844,경주시,2018,18.2,69.3,198.1,22.3,124.6,179.5,26.9,216.1,228.8,26.6,207.0,208.9,511.03634
1845,경주시,2019,19.2,20.9,290.2,21.4,175.0,212.3,24.8,159.2,146.0,26.1,184.9,212.0,503.58185
1846,경주시,2020,18.5,39.9,241.0,23.5,186.0,239.1,22.4,381.5,90.2,27.6,137.8,210.7,485.37581
1847,경주시,2021,17.4,93.6,196.8,22.3,30.1,160.3,26.1,175.2,185.8,25.0,359.0,123.0,517.5068
1848,경주시,2022,19.5,2.9,304.7,23.1,136.5,197.8,26.4,107.8,137.7,26.4,114.7,140.2,522.6034
1849,경주시,2023,18.2,141.8,211.7,23.2,118.8,218.4,26.4,187.7,146.7,26.9,255.0,182.2,520.6205
1850,거창,1996,16.2,58.0,241.8,20.6,339.5,97.0,23.5,104.5,185.1,24.6,57.5,195.7,494.0
1851,거창,1997,17.1,124.0,195.0,21.5,258.0,218.3,24.2,438.5,161.1,24.2,190.0,153.8,491.0
1852,거창,1998,17.9,111.0,214.0,19.9,262.0,110.3,23.5,142.5,103.7,23.8,584.5,115.7,462.0
1853,거창,1999,16.6,115.0,269.0,21.0,176.0,214.6,22.5,275.0,132.6,23.0,298.5,114.8,484.0
1854,거창,2000,16.9,46.0,237.0,20.9,288.5,164.2,24.6,402.5,180.1,24.0,335.5,,494.0
1855,거창,2001,17.4,55.0,290.8,21.1,321.5,243.1,24.6,234.5,277.5,23.7,86.0,242.6,502.0
1856,거창,2002,16.7,137.0,286.3,21.2,84.0,315.4,25.0,262.0,266.2,24.0,838.0,193.5,460.0
1857,거창,2003,16.8,205.0,258.0,20.3,189.5,256.6,21.5,637.0,182.1,23.2,276.0,242.3,414.0
1858,거창,2004,16.9,89.0,199.9,21.5,260.5,202.8,25.4,260.0,190.6,24.4,493.5,147.6,485.0
1859,거창,2005,17.6,75.0,258.0,22.7,157.0,213.8,24.9,478.5,172.8,24.5,248.5,148.8,488.0
1860,거창,2006,17.5,177.5,182.6,21.8,101.5,212.0,23.4,659.0,102.5,26.3,154.0,189.6,465.87054
1861,거창,2007,18.0,63.5,243.6,22.1,109.0,149.0,24.0,210.0,102.3,26.1,429.0,120.1,459.7431
1862,거창,2008,17.0,73.8,214.1,20.0,209.8,112.2,26.4,86.1,142.3,24.0,57.7,172.4,547.05066
1863,거창,2009,17.5,134.3,226.6,21.6,121.8,182.2,22.9,433.7,96.6,23.4,37.9,136.1,544.41977
1864,거창,2010,16.7,117.5,213.6,22.2,18.3,191.5,24.6,292.4,107.6,26.4,475.8,130.0,479.08206
1865,거창,2011,16.7,111.9,201.0,22.1,189.9,172.7,24.7,365.1,114.5,24.1,271.4,92.1,512.73503
1866,거창,2012,17.7,44.0,221.0,21.0,87.3,137.4,25.1,261.0,167.4,25.2,450.3,134.3,497.17195
1867,거창,2013,17.6,99.5,275.2,22.3,36.0,188.5,25.8,285.0,200.6,26.1,214.5,254.1,532.22086
1868,거창,2014,17.6,26.1,303.0,20.9,64.3,161.6,23.9,170.9,175.0,22.6,457.1,111.0,530.60725
1869,거창,2015,18.0,53.0,289.7,20.6,115.1,170.1,23.7,248.6,177.2,23.8,134.2,181.3,543.90737
1870,거창,2016,17.9,61.2,270.6,21.5,46.1,173.7,24.9,285.3,163.8,25.4,80.3,234.5,557.24429
1871,거창,2017,17.8,25.5,266.1,21.6,56.3,236.3,25.7,147.4,135.0,24.7,159.2,189.9,553.183
1872,거창,2018,17.7,89.5,199.2,21.7,129.6,182.8,26.3,95.0,222.6,26.2,273.6,163.3,525.51373
1873,거창,2019,17.8,69.0,240.8,21.1,147.5,166.4,23.7,226.7,136.8,25.0,92.3,189.0,539.26075
1874,거창,2020,17.6,75.7,244.2,22.5,181.4,221.6,22.1,591.6,92.5,26.1,467.0,169.8,518.24327
1875,거창,2021,16.4,102.5,211.6,21.5,82.1,177.7,25.1,211.3,217.7,24.2,328.4,143.2,552.3526
1876,거창,2022,17.9,0.0,262.9,22.5,63.2,200.3,25.7,128.7,193.7,24.9,120.2,145.0,521.1272
1877,거창,2023,17.3,211.3,201.1,22.1,180.2,221.3,24.9,482.1,153.3,25.7,334.8,201.5,527.9175
1878,합천,1996,17.6,51.5,174.7,21.6,280.5,85.6,24.8,83.5,161.6,26.1,65.5,186.3,459.0
1879,합천,1997,17.4,104.5,192.4,21.8,203.5,209.8,24.1,350.0,149.0,24.2,261.0,165.8,467.0
1880,합천,1998,19.3,140.5,180.7,19.8,236.0,97.6,24.7,146.0,94.1,25.2,502.5,125.0,436.0
1881,합천,1999,18.3,124.5,267.3,22.2,151.5,178.3,23.7,232.2,109.4,24.3,309.3,124.5,441.0
1882,합천,2000,18.4,44.0,214.9,22.4,133.5,134.9,25.9,422.5,139.5,25.7,422.5,,451.0
1883,합천,2001,17.1,69.0,207.4,22.1,317.5,153.8,25.4,251.0,195.3,24.7,95.5,184.2,487.0
1884,합천,2002,17.6,110.5,190.8,22.1,121.5,213.2,25.1,240.5,129.8,24.4,814.5,106.9,409.0
1885,합천,2003,17.8,259.0,181.5,21.6,203.0,145.8,22.5,556.5,80.0,24.5,255.0,131.0,380.0
1886,합천,2004,18.5,97.5,193.5,22.4,256.5,177.0,26.5,234.0,181.4,25.3,486.0,159.2,479.0
1887,합천,2005,18.8,46.0,258.8,23.8,135.0,203.3,25.9,311.0,138.9,25.6,404.5,133.5,464.0
1888,합천,2006,18.3,172.0,166.8,22.5,139.5,179.3,24.1,623.5,72.5,27.4,124.0,196.1,464.18597
1889,합천,2007,19.4,59.0,224.4,22.9,58.5,143.5,25.1,152.0,128.5,27.3,348.5,128.0,450.91339
1890,합천,2008,18.1,90.6,225.8,20.5,228.2,112.3,27.2,157.3,160.6,25.0,115.8,188.4,507.98079
1891,합천,2009,19.2,118.6,241.2,23.0,154.2,167.9,24.2,472.1,100.4,24.9,58.8,134.1,512.50517
1892,합천,2010,18.3,114.6,226.7,23.5,29.6,202.8,26.0,503.0,118.2,27.6,309.6,139.4,463.19208
1893,합천,2011,18.0,127.9,183.1,23.6,214.6,184.8,26.1,455.3,131.7,25.8,370.4,96.1,475.68403
1894,합천,2012,19.2,60.2,223.7,22.4,88.5,134.7,26.8,342.4,160.4,26.9,523.4,140.9,476.22968
1895,합천,2013,18.8,126.7,249.6,23.0,63.5,156.2,26.7,374.5,147.1,27.4,221.7,230.4,500.00755
1896,합천,2014,18.7,48.8,275.6,22.1,44.2,133.4,25.0,171.0,143.6,23.7,484.7,88.9,482.01284
1897,합천,2015,19.1,76.9,262.8,21.7,78.1,151.4,24.6,185.1,141.9,25.1,197.7,170.2,516.53288
1898,합천,2016,18.9,98.3,268.0,22.6,49.9,175.0,26.2,273.5,181.6,27.1,101.0,258.2,510.05485
1899,합천,2017,19.4,28.6,282.8,22.9,164.6,248.4,27.1,113.6,156.9,25.9,158.2,209.9,520.49174
1900,합천,2018,18.8,88.8,203.7,22.9,123.7,196.1,27.6,206.9,247.2,27.3,319.0,213.9,505.676
1901,합천,2019,19.1,65.0,301.8,22.3,208.6,225.9,25.0,252.4,167.4,26.4,101.8,171.7,503.17458
1902,합천,2020,18.6,84.3,212.2,23.5,186.8,195.4,22.7,573.2,83.0,27.0,466.2,165.2,471.33082
1903,합천,2021,17.7,117.0,191.1,22.5,71.2,157.7,25.9,227.1,167.1,25.0,322.0,136.6,516.1488
1904,합천,2022,19.5,2.2,304.2,23.3,93.2,191.0,26.7,129.4,127.4,25.6,201.3,135.6,509.1528
1905,합천,2023,18.4,221.4,175.4,23.2,196.3,182.4,25.8,422.9,116.4,27.0,503.0,191.2,506.2791
1906,밀양,1996,17.7,68.2,229.8,21.5,299.6,100.6,24.8,134.0,194.0,26.3,58.0,207.0,487.0
1907,밀양,1997,18.3,160.5,227.2,22.6,386.5,231.0,24.9,365.0,146.5,25.7,250.5,182.7,469.0
1908,밀양,1998,18.8,136.0,214.6,20.4,268.5,131.0,24.6,119.2,110.7,25.2,429.5,115.8,445.0
1909,밀양,1999,17.8,151.0,273.1,21.7,175.5,198.2,23.7,377.0,113.1,24.5,407.0,147.7,430.0
1910,밀양,2000,17.5,48.0,225.8,22.2,102.5,173.2,25.8,247.5,193.6,25.6,229.0,,451.0
1911,밀양,2001,18.4,45.5,215.9,22.2,400.0,152.0,25.7,231.5,162.6,25.5,81.5,167.6,476.0
1912,밀양,2002,17.3,108.0,258.9,21.9,66.0,292.1,24.9,234.0,248.4,24.3,695.0,214.2,443.0
1913,밀양,2003,17.9,223.0,255.9,21.8,179.0,232.8,22.7,411.5,169.4,24.7,222.5,217.0,404.0
1914,밀양,2004,18.9,126.5,162.4,23.0,190.5,183.6,27.3,201.0,211.8,26.1,332.0,163.4,499.0
1915,밀양,2005,18.2,64.0,245.9,23.3,141.0,182.7,25.3,206.5,142.0,25.5,244.0,140.6,492.0
1916,밀양,2006,17.4,192.0,163.2,21.9,164.0,151.2,23.3,572.5,66.2,26.5,118.0,181.8,490.23355
1917,밀양,2007,17.9,65.0,201.9,21.5,75.0,119.9,23.6,151.0,97.5,26.5,290.5,128.7,499.38663
1918,밀양,2008,17.8,180.7,221.1,20.8,195.0,125.4,27.2,154.6,131.8,25.6,109.5,197.2,531.16603
1919,밀양,2009,19.8,125.9,228.9,23.3,189.2,163.9,26.0,479.7,86.3,26.5,78.5,141.6,529.5521
1920,밀양,2010,18.0,123.6,206.2,23.6,47.0,189.9,26.0,354.2,118.6,28.1,180.4,172.3,474.98506
1921,밀양,2011,17.9,142.5,170.9,23.3,185.7,147.1,26.4,512.5,134.0,25.9,258.2,99.5,497.92253
1922,밀양,2012,19.2,46.3,218.6,22.6,56.0,139.8,27.0,244.2,151.1,27.4,287.5,141.5,496.63431
1923,밀양,2013,19.1,134.4,237.4,23.7,89.6,155.1,27.5,249.1,142.0,28.2,170.0,231.7,505.58064
1924,밀양,2014,19.5,57.8,275.7,22.7,71.8,129.1,25.8,138.3,131.6,24.5,528.7,77.8,508.56877
1925,밀양,2015,19.6,72.9,249.0,22.3,45.1,136.1,25.0,221.0,140.8,25.8,134.5,176.0,541.15936
1926,밀양,2016,19.6,109.5,242.0,23.4,103.0,167.5,26.9,231.4,167.3,27.5,47.1,242.6,524.98276
1927,밀양,2017,19.8,37.1,254.4,23.2,53.4,231.0,28.2,51.7,140.8,27.0,120.3,188.1,536.32421
1928,밀양,2018,19.0,93.5,198.5,23.1,142.6,200.5,27.8,145.9,242.8,27.6,372.3,203.4,520.70265
1929,밀양,2019,19.4,48.6,289.8,22.2,217.6,232.0,25.4,201.4,154.0,26.9,89.9,211.3,511.32627
1930,밀양,2020,18.9,50.3,225.3,23.9,204.7,224.4,23.1,403.6,98.3,27.8,197.2,187.8,474.54473
1931,밀양,2021,18.2,107.9,205.9,23.2,68.9,194.5,26.7,308.2,199.3,26.2,302.3,161.0,548.0741
1932,밀양,2022,20.0,3.3,292.1,23.7,232.8,192.2,27.5,112.8,184.2,26.7,176.6,137.3,525.8949
1933,밀양,2023,18.8,284.2,201.5,23.5,279.2,209.2,26.6,415.2,134.9,27.8,381.8,203.0,521.7953
1934,산청,1996,17.2,67.0,234.1,20.8,287.5,126.2,24.1,88.5,205.2,25.4,92.0,210.6,491.0
1935,산청,1997,16.5,164.5,189.7,20.9,227.0,209.7,23.3,351.5,148.3,23.6,307.0,152.1,479.0
1936,산청,1998,18.2,169.0,197.2,19.0,301.5,104.9,24.1,166.0,111.9,25.0,528.6,119.9,446.0
1937,산청,1999,17.5,112.5,250.9,21.8,156.5,186.1,23.2,420.3,112.4,23.9,378.5,116.5,441.0
1938,산청,2000,17.7,35.0,215.5,21.9,146.0,153.6,25.7,515.5,172.7,25.3,492.5,,455.0
1939,산청,2001,18.1,81.5,227.5,21.8,382.5,148.3,25.4,288.0,233.5,24.6,91.5,194.9,512.0
1940,산청,2002,17.0,142.5,221.2,21.4,110.5,264.3,24.5,414.0,191.4,23.9,854.5,144.4,446.0
1941,산청,2003,17.5,276.0,210.0,21.0,204.0,206.3,22.3,496.0,150.8,23.8,259.0,168.5,404.0
1942,산청,2004,17.5,119.0,205.3,21.7,337.5,195.9,25.6,325.0,206.8,24.9,518.5,169.2,473.0
1943,산청,2005,17.3,60.0,263.3,22.2,121.5,204.3,24.8,323.5,145.5,25.2,497.9,129.5,457.0
1944,산청,2006,17.8,204.5,153.7,21.9,233.5,241.6,23.6,653.5,93.5,26.6,235.0,228.3,449.12921
1945,산청,2007,18.5,67.0,233.9,22.4,57.0,136.7,24.3,208.5,124.7,26.3,524.0,134.4,428.66738
1946,산청,2008,17.7,75.5,224.4,20.2,300.5,108.7,26.4,64.6,152.1,24.6,110.7,173.4,540.08022
1947,산청,2009,18.6,123.9,235.1,22.2,149.1,173.3,23.6,494.1,102.5,24.2,78.6,128.8,477.00841
1948,산청,2010,17.6,110.1,219.5,22.7,56.5,194.6,25.1,580.6,105.5,26.8,533.0,126.6,448.38794
1949,산청,2011,17.8,128.9,194.4,22.7,379.7,185.1,25.4,618.7,113.9,24.9,407.8,89.4,470.75754
1950,산청,2012,18.9,45.8,217.6,22.0,48.7,131.5,25.8,346.5,150.6,26.2,585.2,116.6,455.32297
1951,산청,2013,18.7,150.6,238.4,23.1,99.5,156.1,26.3,304.9,145.1,26.9,180.1,228.6,464.67968
1952,산청,2014,18.3,38.2,297.9,21.4,110.3,172.0,24.2,163.7,176.2,23.3,645.7,110.4,490.55153
1953,산청,2015,18.7,96.1,286.4,21.1,95.7,174.7,24.0,426.3,183.1,24.3,191.5,189.9,507.49402
1954,산청,2016,18.5,111.2,267.8,22.0,73.1,178.0,25.6,217.6,180.8,26.4,112.3,259.0,509.61455
1955,산청,2017,18.7,34.2,271.2,22.0,100.8,250.9,26.4,117.2,154.5,25.6,161.8,193.4,519.06812
1956,산청,2018,18.1,78.1,205.2,22.2,173.6,207.9,27.0,100.4,224.0,26.6,489.7,205.7,490.93922
1957,산청,2019,18.9,120.3,297.1,21.6,161.5,226.5,24.5,427.2,175.2,25.8,104.6,197.0,489.35575
1958,산청,2020,18.2,71.7,236.6,23.2,194.8,220.8,22.5,658.1,80.7,26.7,712.0,157.0,469.55238
1959,산청,2021,17.2,123.4,200.7,22.1,86.8,190.4,25.8,205.3,181.9,25.1,264.3,132.7,514.0936
1960,산청,2022,18.6,13.4,291.3,22.6,156.9,182.7,26.4,166.7,178.7,25.3,232.6,134.5,500.8173
1961,산청,2023,17.8,180.1,180.9,22.7,258.8,203.6,25.3,464.2,117.7,26.8,503.1,197.1,490.1863
1962,거제,1996,17.2,36.5,256.6,20.4,463.0,84.1,23.5,285.0,168.5,25.7,177.5,228.2,522.0
1963,거제,1997,17.8,431.5,198.3,22.0,256.0,219.2,24.6,345.5,133.6,25.7,407.0,181.4,483.0
1964,거제,1998,18.4,212.0,200.8,19.7,583.5,113.6,23.9,284.0,93.5,25.6,394.0,122.1,475.0
1965,거제,1999,17.5,235.0,306.8,20.6,391.0,185.5,23.0,1115.5,118.6,24.2,658.8,137.7,447.0
1966,거제,2000,16.9,73.9,251.1,20.6,142.0,202.0,25.0,427.0,220.7,25.7,404.0,,435.0
1967,거제,2001,17.8,83.5,211.6,20.8,308.0,168.1,25.1,341.5,182.3,25.5,143.5,202.8,516.0
1968,거제,2002,16.8,194.5,204.2,20.9,94.0,248.5,23.9,375.5,165.3,24.0,986.0,158.1,427.0
1969,거제,2003,16.8,473.0,215.8,20.8,416.5,214.3,21.8,650.0,131.5,24.3,384.0,186.5,412.0
1970,거제,2004,17.5,345.0,210.4,20.8,192.0,246.2,25.4,140.0,221.6,25.4,381.5,249.1,479.0
1971,거제,2005,17.6,231.0,309.0,22.2,193.5,245.8,24.8,207.5,206.2,25.8,221.5,217.0,469.0
1972,거제,2006,17.1,332.0,207.6,21.0,266.0,240.5,23.7,674.0,126.1,27.1,56.0,281.3,498.20775
1973,거제,2007,18.0,129.0,239.5,21.1,137.0,147.9,23.6,297.0,126.9,26.6,256.0,151.2,462.07985
1974,거제,2008,17.7,279.9,222.5,20.1,251.4,112.6,26.6,123.4,131.2,25.6,198.9,175.0,493.21535
1975,거제,2009,18.3,248.5,249.3,21.5,242.0,182.4,23.8,801.1,80.7,24.8,103.1,127.7,496.79913
1976,거제,2010,17.1,221.6,198.9,21.8,113.3,197.7,25.4,328.5,102.1,27.7,261.8,145.5,488.50687
